season,lg,team,abbreviation,playoffs,g,mp,opp_fg,opp_fga,opp_fg_percent,opp_x3p,opp_x3pa,opp_x3p_percent,opp_x2p,opp_x2pa,opp_x2p_percent,opp_ft,opp_fta,opp_ft_percent,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
1992,NBA,Dallas Mavericks,DAL,FALSE,82,19755,3314,7051,0.47,183,599,0.306,3131,6452,0.485,1823,2368,0.77,1157,2631,3788,1936,723,456,1054,1735,8634
1992,NBA,Denver Nuggets,DEN,FALSE,82,19780,3346,6967,0.48,186,532,0.35,3160,6435,0.491,1943,2513,0.773,1109,2530,3639,1811,780,593,1393,1787,8821
1992,NBA,Detroit Pistons,DET,TRUE,82,19780,3157,6973,0.453,211,625,0.338,2946,6348,0.464,1421,1866,0.762,1115,2255,3370,1894,642,373,1117,1916,7946
1992,NBA,Golden State Warriors,GSW,TRUE,82,19880,3616,7507,0.482,257,776,0.331,3359,6731,0.499,1923,2563,0.75,1324,2436,3760,2122,794,435,1512,2021,9412
1992,NBA,Houston Rockets,HOU,FALSE,82,19880,3391,7317,0.463,196,574,0.341,3195,6743,0.474,1529,1985,0.77,1232,2406,3638,2131,743,384,1174,1673,8507
1992,NBA,Indiana Pacers,IND,TRUE,82,19955,3425,7312,0.468,216,640,0.338,3209,6672,0.481,1976,2627,0.752,1241,2325,3566,2165,816,386,1247,1984,9042
1992,NBA,Los Angeles Clippers,LAC,TRUE,82,19830,3211,6997,0.459,224,648,0.346,2987,6349,0.47,1706,2249,0.759,1151,2445,3596,1784,705,432,1396,1870,8352
1992,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,3408,7095,0.48,174,596,0.292,3234,6499,0.498,1329,1744,0.762,1234,2384,3618,2173,594,389,1256,1831,8319
1992,NBA,Miami Heat,MIA,TRUE,82,19830,3529,7157,0.493,210,606,0.347,3319,6551,0.507,1685,2242,0.752,1134,2415,3549,2070,731,447,1316,1968,8953
1992,NBA,Milwaukee Bucks,MIL,FALSE,82,19880,3445,6911,0.498,221,603,0.367,3224,6308,0.511,1638,2195,0.746,1170,2319,3489,2118,730,473,1420,1780,8749
1992,NBA,Minnesota Timberwolves,MIN,FALSE,82,19805,3453,7116,0.485,171,483,0.354,3282,6633,0.495,1738,2337,0.744,1311,2534,3845,2088,660,574,1215,1675,8815
1992,NBA,New Jersey Nets,NJN,TRUE,82,19780,3422,7175,0.477,161,508,0.317,3261,6667,0.489,1775,2318,0.766,1215,2355,3570,1789,806,484,1343,1722,8780
1992,NBA,New York Knicks,NYK,TRUE,82,19855,3082,6727,0.458,179,606,0.295,2903,6121,0.474,1666,2172,0.767,1014,2241,3255,1778,669,396,1249,1803,8009
1992,NBA,Orlando Magic,ORL,FALSE,82,19705,3426,7045,0.486,215,609,0.353,3211,6436,0.499,1830,2437,0.751,1107,2445,3552,2095,791,534,1271,1895,8897
1992,NBA,Philadelphia 76ers,PHI,FALSE,82,19755,3449,7145,0.483,189,615,0.307,3260,6530,0.499,1375,1772,0.776,1171,2365,3536,2226,686,454,1184,1766,8462
1992,NBA,Phoenix Suns,PHO,TRUE,82,19805,3429,7477,0.459,180,586,0.307,3249,6891,0.471,1669,2207,0.756,1218,2345,3563,1909,659,493,1258,1931,8707
1992,NBA,Portland Trail Blazers,POR,TRUE,82,19880,3249,7150,0.454,244,805,0.303,3005,6345,0.474,1797,2367,0.759,1097,2336,3433,1980,688,433,1369,1957,8539
1992,NBA,Sacramento Kings,SAC,FALSE,82,19830,3557,7420,0.479,204,616,0.331,3353,6804,0.493,1728,2297,0.752,1311,2639,3950,2128,816,530,1357,1816,9046
1992,NBA,San Antonio Spurs,SAS,TRUE,82,19780,3211,7098,0.452,243,700,0.347,2968,6398,0.464,1587,2061,0.77,1103,2362,3465,1882,753,463,1252,1810,8252
1992,NBA,Seattle SuperSonics,SEA,TRUE,82,19855,3263,6864,0.475,209,621,0.337,3054,6243,0.489,1848,2460,0.751,1122,2228,3350,1832,697,479,1320,1850,8583
1992,NBA,Utah Jazz,UTA,TRUE,82,19880,3292,7178,0.459,234,695,0.337,3058,6483,0.472,1535,2056,0.747,1146,2255,3401,1925,646,458,1205,1958,8353
1992,NBA,Washington Bullets,WSB,FALSE,82,19855,3431,7174,0.478,212,601,0.353,3219,6573,0.49,1687,2240,0.753,1197,2636,3833,1902,710,450,1325,1689,8761
1992,NBA,League Average,NA,FALSE,82,19826,3384,7163,0.472,207,626,0.331,3177,6537,0.486,1660,2188,0.759,1177,2403,3581,2007,709,452,1275,1823,8635
1991,NBA,Atlanta Hawks,ATL,TRUE,82,19755,3568,7219,0.494,217,621,0.349,3351,6598,0.508,1587,2069,0.767,1080,2499,3579,2320,688,361,1291,2034,8940
1991,NBA,Boston Celtics,BOS,TRUE,82,19805,3419,7559,0.452,191,611,0.313,3228,6948,0.465,1639,2084,0.786,1192,2204,3396,2052,738,381,1127,1660,8668
1991,NBA,Charlotte Hornets,CHH,FALSE,82,19805,3408,6915,0.493,158,500,0.316,3250,6415,0.507,1884,2441,0.772,1151,2514,3665,2144,675,480,1406,1841,8858
1991,NBA,Chicago Bulls,CHI,TRUE,82,19755,3267,6884,0.475,190,626,0.304,3077,6258,0.492,1554,2017,0.77,1062,2162,3224,2016,633,348,1402,1826,8278
1991,NBA,Cleveland Cavaliers,CLE,FALSE,82,19830,3459,7117,0.486,163,505,0.323,3296,6612,0.498,1464,1916,0.764,1097,2398,3495,2150,710,394,1226,1895,8545
1991,NBA,Dallas Mavericks,DAL,FALSE,82,19805,3346,6945,0.482,178,583,0.305,3168,6362,0.498,1700,2296,0.74,1116,2489,3605,2025,650,400,1147,1778,8570
1991,NBA,Denver Nuggets,DEN,FALSE,82,19730,4076,7962,0.512,194,502,0.386,3882,7460,0.52,2377,3068,0.775,1242,3067,4309,2492,757,525,1527,1844,10723
1991,NBA,Detroit Pistons,DET,TRUE,82,19805,3053,6743,0.453,157,504,0.312,2896,6239,0.464,1674,2173,0.77,1002,2274,3276,1736,581,289,1127,1987,7937
1991,NBA,Golden State Warriors,GSW,TRUE,82,19805,3544,7349,0.482,221,686,0.322,3323,6663,0.499,2121,2797,0.758,1292,2480,3772,2164,726,437,1534,2206,9430
1991,NBA,Houston Rockets,HOU,TRUE,82,19855,3337,7316,0.456,183,621,0.295,3154,6695,0.471,1609,2086,0.771,1242,2431,3673,1965,711,357,1415,1786,8466
1991,NBA,Indiana Pacers,IND,TRUE,82,19805,3577,7299,0.49,186,609,0.305,3391,6690,0.507,1851,2490,0.743,1202,2313,3515,2063,729,353,1260,2037,9191
1991,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,3337,7151,0.467,199,593,0.336,3138,6558,0.478,1901,2529,0.752,1115,2494,3609,1982,773,491,1316,1887,8774
1991,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,3354,7262,0.462,178,573,0.311,3176,6689,0.475,1278,1700,0.752,1131,2187,3318,1998,668,334,1175,1823,8164
1991,NBA,Miami Heat,MIA,FALSE,82,19780,3335,6974,0.478,173,514,0.337,3162,6460,0.489,1997,2603,0.767,1176,2364,3540,2006,853,502,1466,1960,8840
1991,NBA,Milwaukee Bucks,MIL,TRUE,82,19855,3290,6775,0.486,189,574,0.329,3101,6201,0.5,1755,2312,0.759,1108,2315,3423,2023,704,461,1531,1912,8524
1991,NBA,Minnesota Timberwolves,MIN,FALSE,82,19905,3320,6778,0.49,171,505,0.339,3149,6273,0.502,1680,2219,0.757,1094,2379,3473,2142,512,511,1238,1692,8491
1991,NBA,New Jersey Nets,NJN,FALSE,82,19830,3374,7206,0.468,136,442,0.308,3238,6764,0.479,1927,2493,0.773,1287,2527,3814,1737,831,540,1452,1896,8811
1991,NBA,New York Knicks,NYK,TRUE,82,19955,3410,7162,0.476,183,545,0.336,3227,6617,0.488,1471,1903,0.773,1119,2336,3455,1999,724,368,1239,1813,8474
1991,NBA,Orlando Magic,ORL,FALSE,82,19780,3454,7232,0.478,223,674,0.331,3231,6558,0.493,1879,2451,0.767,1095,2500,3595,2118,706,654,1215,1983,9010
1991,NBA,Philadelphia 76ers,PHI,TRUE,82,20080,3536,7432,0.476,196,660,0.297,3340,6772,0.493,1388,1794,0.774,1156,2519,3675,2220,691,391,1177,1862,8656
1991,NBA,Phoenix Suns,PHO,TRUE,82,19730,3462,7499,0.462,182,584,0.312,3280,6915,0.474,1705,2244,0.76,1195,2298,3493,1972,682,463,1282,2059,8811
1991,NBA,Portland Trail Blazers,POR,TRUE,82,19905,3320,7275,0.456,236,730,0.323,3084,6545,0.471,1819,2341,0.777,1079,2354,3433,2048,630,352,1397,2075,8695
1991,NBA,Sacramento Kings,SAC,FALSE,82,19705,3142,6687,0.47,155,491,0.316,2987,6196,0.482,2045,2686,0.761,1164,2543,3707,1912,699,448,1312,1847,8484
1991,NBA,San Antonio Spurs,SAS,TRUE,82,19830,3265,7289,0.448,218,704,0.31,3047,6585,0.463,1664,2187,0.761,1122,2270,3392,1928,801,437,1260,2008,8412
1991,NBA,Seattle SuperSonics,SEA,TRUE,82,19880,3285,6738,0.488,207,633,0.327,3078,6105,0.504,1866,2459,0.759,1107,2149,3256,1851,729,446,1485,1820,8643
1991,NBA,Utah Jazz,UTA,TRUE,82,19780,3217,7011,0.459,205,667,0.307,3012,6344,0.475,1615,2090,0.773,1101,2278,3379,1858,686,409,1254,1995,8254
1991,NBA,Washington Bullets,WSB,FALSE,82,19855,3396,7280,0.466,166,555,0.299,3230,6725,0.48,1763,2288,0.771,1232,2473,3705,1861,727,492,1254,1778,8721
1991,NBA,League Average,NA,FALSE,82,19824,3391,7150,0.474,187,586,0.32,3204,6565,0.488,1749,2287,0.765,1147,2401,3547,2029,704,431,1315,1900,8717
1990,NBA,Atlanta Hawks,ATL,FALSE,82,19730,3438,6935,0.496,181,533,0.34,3257,6402,0.509,1760,2279,0.772,1151,2236,3387,2144,672,389,1294,1961,8817
1990,NBA,Boston Celtics,BOS,TRUE,82,19705,3438,7383,0.466,172,539,0.319,3266,6844,0.477,1648,2133,0.773,1046,2318,3364,2078,736,356,1003,1845,8696
1990,NBA,Charlotte Hornets,CHH,FALSE,82,19755,3438,6922,0.497,132,421,0.314,3306,6501,0.509,1865,2380,0.784,1063,2723,3786,2066,638,384,1376,1754,8873
1990,NBA,Chicago Bulls,CHI,TRUE,82,19830,3361,6819,0.493,204,581,0.351,3157,6238,0.506,1784,2392,0.746,1068,2296,3364,2110,665,383,1411,1742,8710
1990,NBA,Cleveland Cavaliers,CLE,TRUE,82,19880,3418,7135,0.479,156,500,0.312,3262,6635,0.492,1444,1898,0.761,1134,2451,3585,2137,680,379,1294,1893,8436
1990,NBA,Dallas Mavericks,DAL,TRUE,82,19855,3288,7013,0.469,175,587,0.298,3113,6426,0.484,1627,2161,0.753,1142,2398,3540,1961,649,388,1236,1832,8378
1990,NBA,Denver Nuggets,DEN,TRUE,82,19805,3589,7334,0.489,164,517,0.317,3425,6817,0.502,1939,2517,0.77,1021,2846,3867,2073,613,462,1514,1911,9281
1990,NBA,Detroit Pistons,DET,TRUE,82,19805,3043,6809,0.447,186,558,0.333,2857,6251,0.457,1785,2342,0.762,1040,2281,3321,1764,606,304,1248,2072,8057
1990,NBA,Golden State Warriors,GSW,FALSE,82,19705,3766,7885,0.478,261,733,0.356,3505,7152,0.49,1998,2633,0.759,1495,2594,4089,2331,817,430,1422,2219,9791
1990,NBA,Houston Rockets,HOU,TRUE,82,19805,3399,7322,0.464,163,556,0.293,3236,6766,0.478,1671,2256,0.741,1175,2460,3635,2010,790,392,1428,1819,8632
1990,NBA,Indiana Pacers,IND,TRUE,82,19880,3486,7225,0.482,173,541,0.32,3313,6684,0.496,1804,2395,0.753,1173,2297,3470,1945,716,321,1189,2021,8949
1990,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,3432,7207,0.476,186,576,0.323,3246,6631,0.49,1737,2251,0.772,1149,2367,3516,2092,828,429,1364,1950,8787
1990,NBA,Los Angeles Lakers,LAL,TRUE,82,19855,3382,7247,0.467,175,519,0.337,3207,6728,0.477,1584,2111,0.75,1131,2243,3374,2009,669,426,1200,1909,8523
1990,NBA,Miami Heat,MIA,FALSE,82,19730,3418,7010,0.488,158,462,0.342,3260,6548,0.498,2050,2716,0.755,1125,2467,3592,2076,860,477,1473,1781,9044
1990,NBA,Milwaukee Bucks,MIL,TRUE,82,19830,3292,6871,0.479,181,564,0.321,3111,6307,0.493,1990,2570,0.774,1158,2405,3563,2023,685,444,1506,1879,8755
1990,NBA,Minnesota Timberwolves,MIN,FALSE,82,19855,3081,6391,0.482,129,391,0.33,2952,6000,0.492,1859,2420,0.768,1050,2322,3372,1880,578,489,1366,1748,8150
1990,NBA,New Jersey Nets,NJN,FALSE,82,19705,3403,7020,0.485,141,420,0.336,3262,6600,0.494,1906,2491,0.765,1144,2590,3734,1871,768,478,1419,1886,8853
1990,NBA,New York Knicks,NYK,TRUE,82,19830,3497,7430,0.471,171,543,0.315,3326,6887,0.483,1598,2100,0.761,1249,2285,3534,2126,719,418,1287,1869,8763
1990,NBA,Orlando Magic,ORL,FALSE,82,19805,3864,7757,0.498,196,555,0.353,3668,7202,0.509,1897,2502,0.758,1173,2569,3742,2333,734,556,1216,2060,9821
1990,NBA,Philadelphia 76ers,PHI,TRUE,82,19805,3417,7117,0.48,212,573,0.37,3205,6544,0.49,1584,2054,0.771,1113,2356,3469,2155,636,380,1234,1945,8630
1990,NBA,Phoenix Suns,PHO,TRUE,82,19855,3528,7588,0.465,200,563,0.355,3328,7025,0.474,1585,2163,0.733,1202,2335,3537,2125,677,395,1254,2151,8841
1990,NBA,Portland Trail Blazers,POR,TRUE,82,19880,3351,7227,0.464,228,688,0.331,3123,6539,0.478,1917,2500,0.767,1055,2357,3412,2026,667,432,1489,2086,8847
1990,NBA,Sacramento Kings,SAC,FALSE,82,19755,3384,7158,0.473,160,507,0.316,3224,6651,0.485,1828,2324,0.787,1146,2531,3677,2022,704,391,1168,1740,8756
1990,NBA,San Antonio Spurs,SAS,TRUE,82,19730,3269,7090,0.461,231,624,0.37,3038,6466,0.47,1663,2169,0.767,1125,2241,3366,1967,760,416,1420,1919,8432
1990,NBA,Seattle SuperSonics,SEA,FALSE,82,19905,3257,6704,0.486,178,520,0.342,3079,6184,0.498,1992,2533,0.786,1007,2204,3211,1862,634,406,1303,1796,8684
1990,NBA,Utah Jazz,UTA,TRUE,82,19830,3164,6949,0.455,174,563,0.309,2990,6386,0.468,1865,2452,0.761,1100,2210,3310,1885,736,452,1241,1910,8367
1990,NBA,Washington Bullets,WSB,FALSE,82,19830,3511,7403,0.474,142,474,0.3,3369,6929,0.486,1845,2376,0.777,1198,2503,3701,1952,644,430,1200,1780,9009
1990,NBA,League Average,NA,FALSE,82,19806,3404,7146,0.476,179,541,0.331,3225,6605,0.488,1786,2338,0.764,1135,2403,3538,2038,699,415,1317,1907,8773
1989,NBA,Atlanta Hawks,ATL,TRUE,82,19805,3363,7124,0.472,147,511,0.288,3216,6613,0.486,1826,2329,0.784,1261,2325,3586,2037,687,348,1487,2109,8699
1989,NBA,Boston Celtics,BOS,TRUE,82,19780,3475,7183,0.484,133,459,0.29,3342,6724,0.497,1780,2294,0.776,1048,2222,3270,2124,762,387,1191,1950,8863
1989,NBA,Charlotte Hornets,CHH,FALSE,82,19780,3555,7113,0.5,115,399,0.288,3440,6714,0.512,2040,2629,0.776,1191,2621,3812,2061,710,441,1425,1791,9265
1989,NBA,Chicago Bulls,CHI,TRUE,82,19780,3361,7098,0.474,193,590,0.327,3168,6508,0.487,1693,2190,0.773,1078,2300,3378,2099,686,348,1255,1781,8608
1989,NBA,Cleveland Cavaliers,CLE,TRUE,82,19755,3385,7346,0.461,172,508,0.339,3213,6838,0.47,1358,1748,0.777,1214,2283,3497,2043,685,363,1429,1970,8300
1989,NBA,Dallas Mavericks,DAL,FALSE,82,19780,3422,7304,0.469,166,515,0.322,3256,6789,0.48,1573,2090,0.753,1231,2500,3731,2133,660,386,1175,1869,8583
1989,NBA,Denver Nuggets,DEN,TRUE,82,19880,3701,7484,0.495,157,446,0.352,3544,7038,0.504,1977,2683,0.737,1136,2864,4000,2136,665,485,1597,2001,9536
1989,NBA,Detroit Pistons,DET,TRUE,82,19830,3140,7022,0.447,158,554,0.285,2982,6468,0.461,1826,2325,0.785,1131,2188,3319,1855,646,341,1225,2088,8264
1989,NBA,Golden State Warriors,GSW,TRUE,82,19905,3693,8000,0.462,281,821,0.342,3412,7179,0.475,1916,2501,0.766,1437,2639,4076,2215,861,485,1554,1935,9583
1989,NBA,Houston Rockets,HOU,TRUE,82,19855,3413,7290,0.468,187,534,0.35,3226,6756,0.478,1806,2372,0.761,1145,2428,3573,2015,800,439,1455,2013,8819
1989,NBA,Indiana Pacers,IND,FALSE,82,19855,3453,7400,0.467,167,547,0.305,3286,6853,0.479,2036,2606,0.781,1288,2312,3600,2034,836,389,1206,2029,9109
1989,NBA,Los Angeles Clippers,LAC,FALSE,82,19855,3747,7738,0.484,197,576,0.342,3550,7162,0.496,1834,2400,0.764,1342,2550,3892,2384,933,551,1440,1882,9525
1989,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,3541,7540,0.47,194,587,0.33,3347,6953,0.481,1542,2051,0.752,1178,2222,3400,2157,752,432,1263,1941,8818
1989,NBA,Miami Heat,MIA,FALSE,82,19855,3384,6928,0.488,148,432,0.343,3236,6496,0.498,2021,2613,0.773,1188,2366,3554,2062,926,553,1543,1830,8937
1989,NBA,Milwaukee Bucks,MIL,TRUE,82,19755,3301,6901,0.478,196,533,0.368,3105,6368,0.488,1838,2369,0.776,1094,2335,3429,2109,707,425,1522,1935,8636
1989,NBA,New Jersey Nets,NJN,FALSE,82,19805,3560,7162,0.497,158,512,0.309,3402,6650,0.512,1749,2286,0.765,1030,2476,3506,2134,744,485,1376,1834,9027
1989,NBA,New York Knicks,NYK,TRUE,82,19805,3636,7358,0.494,152,534,0.285,3484,6824,0.511,1834,2390,0.767,1213,2326,3539,2292,778,433,1688,1898,9258
1989,NBA,Philadelphia 76ers,PHI,TRUE,82,19780,3658,7296,0.501,170,495,0.343,3488,6801,0.513,1565,2023,0.774,1149,2412,3561,2281,640,445,1269,1984,9051
1989,NBA,Phoenix Suns,PHO,TRUE,82,19755,3589,7736,0.464,181,568,0.319,3408,7168,0.475,1737,2308,0.753,1252,2458,3710,2166,625,427,1368,2057,9096
1989,NBA,Portland Trail Blazers,POR,TRUE,82,19830,3572,7322,0.488,198,546,0.363,3374,6776,0.498,1933,2504,0.772,1151,2391,3542,2073,738,358,1569,1960,9275
1989,NBA,Sacramento Kings,SAC,FALSE,82,19780,3589,7420,0.484,181,573,0.316,3408,6847,0.498,1747,2301,0.759,1171,2604,3775,2107,759,442,1284,1821,9106
1989,NBA,San Antonio Spurs,SAS,FALSE,82,19755,3486,7148,0.488,172,532,0.323,3314,6616,0.501,2105,2714,0.776,1256,2462,3718,2062,915,545,1728,1938,9249
1989,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,3437,7067,0.486,169,543,0.311,3268,6524,0.501,1915,2489,0.769,1188,2252,3440,1958,670,413,1553,1881,8958
1989,NBA,Utah Jazz,UTA,TRUE,82,19730,3113,7170,0.434,185,606,0.305,2928,6564,0.446,1765,2342,0.754,1220,2233,3453,1812,779,505,1329,2086,8176
1989,NBA,Washington Bullets,WSB,FALSE,82,19855,3486,7235,0.482,155,510,0.304,3331,6725,0.495,1929,2510,0.769,1132,2538,3670,2082,655,523,1381,1921,9056
1989,NBA,League Average,NA,FALSE,82,19806,3482,7295,0.477,173,537,0.323,3309,6758,0.49,1814,2363,0.768,1189,2412,3601,2097,745,438,1412,1940,8952
1988,NBA,Atlanta Hawks,ATL,TRUE,82,19780,3243,6885,0.471,136,406,0.335,3107,6479,0.48,1927,2480,0.777,1156,2353,3509,1976,640,353,1322,2008,8549
1988,NBA,Boston Celtics,BOS,TRUE,82,19780,3497,7260,0.482,110,366,0.301,3387,6894,0.491,1724,2249,0.767,1122,2194,3316,2061,734,346,1176,1989,8828
1988,NBA,Chicago Bulls,CHI,TRUE,82,19855,3276,6967,0.47,108,368,0.293,3168,6599,0.48,1670,2205,0.757,1023,2268,3291,2079,597,415,1244,1880,8330
1988,NBA,Cleveland Cavaliers,CLE,TRUE,82,19780,3383,7101,0.476,127,400,0.318,3256,6701,0.486,1611,2044,0.788,1159,2255,3414,1989,692,449,1439,2021,8504
1988,NBA,Dallas Mavericks,DAL,TRUE,82,19755,3468,7385,0.47,167,517,0.323,3301,6868,0.481,1499,1957,0.766,1200,2233,3433,2240,612,436,1228,1997,8602
1988,NBA,Denver Nuggets,DEN,TRUE,82,19780,3608,7356,0.49,113,377,0.3,3495,6979,0.501,1910,2508,0.762,1179,2748,3927,2171,621,510,1606,1989,9239
1988,NBA,Detroit Pistons,DET,TRUE,82,19780,3334,7134,0.467,114,394,0.289,3220,6740,0.478,1751,2298,0.762,1144,2276,3420,1964,649,406,1328,2164,8533
1988,NBA,Golden State Warriors,GSW,FALSE,82,19780,3627,7244,0.501,152,470,0.323,3475,6774,0.513,2047,2700,0.758,1209,2509,3718,2271,747,432,1413,1811,9453
1988,NBA,Houston Rockets,HOU,TRUE,82,19680,3454,7420,0.465,108,393,0.275,3346,7027,0.476,1805,2352,0.767,1261,2506,3767,1951,737,365,1405,2012,8821
1988,NBA,Indiana Pacers,IND,FALSE,82,19705,3335,7060,0.472,118,368,0.321,3217,6692,0.481,1858,2446,0.76,1160,2500,3660,1933,700,407,1269,1859,8646
1988,NBA,Los Angeles Clippers,LAC,FALSE,82,19805,3513,7360,0.477,124,363,0.342,3389,6997,0.484,1799,2309,0.779,1241,2666,3907,2300,842,483,1452,1912,8949
1988,NBA,Los Angeles Lakers,LAL,TRUE,82,19805,3551,7467,0.476,131,439,0.298,3420,7028,0.487,1538,2020,0.761,1175,2249,3424,2200,732,390,1246,1940,8771
1988,NBA,Milwaukee Bucks,MIL,TRUE,82,19780,3344,7063,0.473,133,442,0.301,3211,6621,0.485,1832,2410,0.76,1172,2400,3572,2135,621,449,1346,1952,8653
1988,NBA,New Jersey Nets,NJN,FALSE,82,19780,3437,6918,0.497,131,363,0.361,3306,6555,0.504,1895,2419,0.783,1034,2461,3495,1993,809,522,1433,1942,8900
1988,NBA,New York Knicks,NYK,TRUE,82,19805,3202,6710,0.477,114,375,0.304,3088,6335,0.487,2177,2806,0.776,1155,2284,3439,2005,705,447,1631,1969,8695
1988,NBA,Philadelphia 76ers,PHI,FALSE,82,19905,3501,7063,0.496,143,423,0.338,3358,6640,0.506,1640,2163,0.758,1109,2225,3334,2217,718,441,1280,2118,8785
1988,NBA,Phoenix Suns,PHO,FALSE,82,19730,3609,7248,0.498,128,421,0.304,3481,6827,0.51,1922,2506,0.767,1104,2416,3520,2225,710,441,1296,1901,9268
1988,NBA,Portland Trail Blazers,POR,TRUE,82,19730,3492,7341,0.476,141,462,0.305,3351,6879,0.487,2022,2632,0.768,1153,2400,3553,2154,648,376,1443,2135,9147
1988,NBA,Sacramento Kings,SAC,FALSE,82,19780,3718,7465,0.498,120,370,0.324,3598,7095,0.507,1771,2326,0.761,1153,2424,3577,2176,784,533,1195,1951,9327
1988,NBA,San Antonio Spurs,SAS,TRUE,82,19805,3851,7678,0.502,157,450,0.349,3694,7228,0.511,1855,2390,0.776,1292,2513,3805,2470,690,537,1427,1969,9714
1988,NBA,Seattle SuperSonics,SEA,TRUE,82,19855,3298,6798,0.485,130,400,0.325,3168,6398,0.495,2240,2992,0.749,1128,2306,3434,1964,606,423,1533,1963,8966
1988,NBA,Utah Jazz,UTA,TRUE,82,19705,3273,7283,0.449,146,464,0.315,3127,6819,0.459,1905,2475,0.77,1277,2444,3721,1991,771,472,1467,2013,8597
1988,NBA,Washington Bullets,WSB,TRUE,82,19880,3459,7235,0.478,128,390,0.328,3331,6845,0.487,1670,2246,0.744,1228,2364,3592,2134,690,527,1384,1966,8716
1988,NBA,League Average,NA,FALSE,82,19784,3455,7193,0.48,130,410,0.316,3326,6783,0.49,1829,2388,0.766,1167,2391,3558,2113,698,442,1372,1977,8869
1987,NBA,Atlanta Hawks,ATL,TRUE,82,19730,3158,6998,0.451,128,426,0.3,3030,6572,0.461,1987,2598,0.765,1196,2277,3473,1917,619,385,1314,2034,8431
1987,NBA,Boston Celtics,BOS,TRUE,82,19805,3470,7500,0.463,124,405,0.306,3346,7095,0.472,1628,2148,0.758,1237,2287,3524,2060,722,338,1156,1911,8692
1987,NBA,Chicago Bulls,CHI,TRUE,82,19830,3337,6910,0.483,115,337,0.341,3222,6573,0.49,1734,2255,0.769,1027,2317,3344,2028,583,492,1269,1844,8523
1987,NBA,Cleveland Cavaliers,CLE,FALSE,82,19755,3556,7441,0.478,95,342,0.278,3461,7099,0.488,1664,2209,0.753,1254,2396,3650,2056,810,479,1398,2076,8871
1987,NBA,Dallas Mavericks,DAL,TRUE,82,19880,3586,7503,0.478,128,434,0.295,3458,7069,0.489,1750,2293,0.763,1254,2386,3640,2304,571,421,1332,2136,9050
1987,NBA,Denver Nuggets,DEN,TRUE,82,19780,3636,7343,0.495,113,361,0.313,3523,6982,0.505,2255,2901,0.777,1166,2720,3886,2189,558,452,1564,2145,9640
1987,NBA,Detroit Pistons,DET,TRUE,82,19830,3376,7307,0.462,133,419,0.317,3243,6888,0.471,1951,2608,0.748,1143,2339,3482,2029,670,472,1294,2067,8836
1987,NBA,Golden State Warriors,GSW,TRUE,82,19905,3615,7339,0.493,155,460,0.337,3460,6879,0.503,1995,2665,0.749,1249,2481,3730,2174,688,450,1412,2052,9380
1987,NBA,Houston Rockets,HOU,TRUE,82,19780,3348,7225,0.463,100,355,0.282,3248,6870,0.473,1887,2422,0.779,1167,2364,3531,2126,721,368,1366,1922,8683
1987,NBA,Indiana Pacers,IND,TRUE,82,19930,3344,6969,0.48,103,345,0.299,3241,6624,0.489,1960,2584,0.759,1117,2584,3701,2019,660,472,1416,1852,8751
1987,NBA,Los Angeles Clippers,LAC,FALSE,82,19780,3759,7254,0.518,110,320,0.344,3649,6934,0.526,1875,2515,0.746,1187,2643,3830,2416,806,534,1533,2021,9503
1987,NBA,Los Angeles Lakers,LAL,TRUE,82,19730,3520,7531,0.467,122,431,0.283,3398,7100,0.479,1731,2265,0.764,1280,2174,3454,2212,721,404,1370,2004,8893
1987,NBA,Milwaukee Bucks,MIL,TRUE,82,19780,3247,6906,0.47,120,415,0.289,3127,6491,0.482,2117,2796,0.757,1191,2477,3668,2014,659,460,1551,2024,8731
1987,NBA,New Jersey Nets,NJN,FALSE,82,19855,3418,7125,0.48,118,366,0.322,3300,6759,0.488,2353,3018,0.78,1129,2352,3481,1958,814,566,1357,2126,9307
1987,NBA,New York Knicks,NYK,FALSE,82,19780,3500,7142,0.49,94,358,0.263,3406,6784,0.502,1928,2534,0.761,1331,2448,3779,2152,761,400,1417,1950,9022
1987,NBA,Philadelphia 76ers,PHI,TRUE,82,19880,3537,7204,0.491,119,416,0.286,3418,6788,0.504,1552,2049,0.757,1214,2202,3416,2202,813,446,1372,1982,8745
1987,NBA,Phoenix Suns,PHO,FALSE,82,19855,3623,7336,0.494,123,395,0.311,3500,6941,0.504,1942,2570,0.756,1235,2355,3590,2246,799,435,1428,2034,9311
1987,NBA,Portland Trail Blazers,POR,TRUE,82,19805,3649,7523,0.485,116,421,0.276,3533,7102,0.497,1996,2589,0.771,1208,2279,3487,2189,735,473,1504,2228,9410
1987,NBA,Sacramento Kings,SAC,FALSE,82,19780,3656,7469,0.489,125,395,0.316,3531,7074,0.499,1922,2500,0.769,1160,2355,3515,2154,707,487,1210,2068,9359
