season,lg,team,abbreviation,playoffs,g,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss
1998,NBA,Washington Wizards,WAS,FALSE,82,19805,40.6,89.9,0.452,4.2,12.5,0.339,36.4,77.4,0.47,19.7,28.5,0.691,14.8,30.9,45.7,25.1,9.1,5,15.3,24.3,105.2
1997,NBA,Atlanta Hawks,ATL,TRUE,82,19805,39.3,88,0.446,9.2,25.6,0.359,30.1,62.4,0.481,20.8,27.3,0.763,14.3,32.8,47.1,21.7,9.8,6,17.1,22.2,108.5
1997,NBA,Boston Celtics,BOS,FALSE,82,19905,38.6,87.7,0.44,5.9,16.8,0.351,32.7,71,0.461,20.8,27.7,0.75,13.8,27.5,41.3,22.6,10.2,4,16.9,24.1,103.9
1997,NBA,Charlotte Hornets,CHH,TRUE,82,19805,40.9,86.8,0.471,8.1,18.9,0.428,32.8,67.9,0.483,21.1,27.1,0.777,12.5,31.4,43.9,27.7,8.2,4.8,16.5,23.3,110.9
1997,NBA,Chicago Bulls,CHI,TRUE,82,19730,44.3,93.6,0.473,7.1,19,0.373,37.2,74.6,0.499,18.7,25,0.747,16.7,33.3,50,29,9.7,4.5,15,21.9,114.4
1997,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,39.4,87.1,0.453,7,18.7,0.376,32.4,68.3,0.474,18.7,25.8,0.723,13.3,31.5,44.7,25,9.5,4.6,17.3,27.4,104.6
1997,NBA,Dallas Mavericks,DAL,FALSE,82,19805,38.3,87.8,0.436,5.9,17.9,0.327,32.4,69.9,0.464,18.7,26.1,0.717,14.2,30.8,44.9,22.6,8.9,4.8,18,24.5,101.1
1997,NBA,Denver Nuggets,DEN,FALSE,82,19930,38.2,87.1,0.439,8.3,22.3,0.372,29.9,64.8,0.462,19.8,26,0.761,13,32,44.9,24.6,6.6,6.3,17.7,23.2,104.5
1997,NBA,Detroit Pistons,DET,TRUE,82,19830,40.5,87.3,0.464,8.3,21.5,0.388,32.1,65.8,0.488,21.3,28.6,0.745,12.3,32.8,45.1,22.2,9,4.1,14.9,23.7,110.6
1997,NBA,Golden State Warriors,GSW,FALSE,82,19905,39.3,86.1,0.456,6.3,17.9,0.353,33,68.3,0.483,22.2,28.6,0.778,14.2,29.6,43.9,23.9,8,4.7,18.5,23.4,107.2
1997,NBA,Houston Rockets,HOU,TRUE,82,19855,40.1,85.5,0.468,8.9,24.3,0.365,31.2,61.3,0.509,19.8,26.3,0.755,12.2,33.8,46.1,26.6,9,4.6,18,21.2,108.8
1997,NBA,Indiana Pacers,IND,FALSE,82,19930,38.6,84.6,0.456,5.8,15.3,0.381,32.8,69.3,0.472,22.8,31.6,0.722,13.9,32.3,46.3,23.7,7.9,5.3,18.1,26.8,105.8
1997,NBA,Los Angeles Clippers,LAC,TRUE,82,19930,39.4,88.3,0.446,6.3,17.7,0.354,33.2,70.6,0.469,20,27.3,0.731,14.4,29.6,44,21.9,9.7,5.8,17.3,25.9,105.1
1997,NBA,Los Angeles Lakers,LAL,TRUE,82,19930,39.9,87.8,0.454,7.3,19.8,0.367,32.6,67.9,0.48,21.3,30.8,0.692,14.4,31.9,46.3,24.4,9.8,7.6,16.1,24,108.3
1997,NBA,Miami Heat,MIA,TRUE,82,19805,38.8,85.6,0.453,9.3,25.6,0.364,29.4,60,0.491,20,27.8,0.719,13.1,33,46.1,23.8,8.9,6,17.9,26.4,106.8
1997,NBA,Milwaukee Bucks,MIL,FALSE,82,19730,40.3,85.6,0.471,4.4,12.5,0.352,35.9,73.1,0.491,21.2,28.6,0.741,13,30.7,43.7,21.9,8.6,4.7,17.5,25.7,106.2
1997,NBA,Minnesota Timberwolves,MIN,TRUE,82,19780,39.3,86.1,0.456,5,14.6,0.339,34.3,71.5,0.48,21.9,29.2,0.751,12.8,30.8,43.6,25.1,8.3,7.5,16.6,24.3,105.5
1997,NBA,New Jersey Nets,NJN,FALSE,82,19780,39.3,93.1,0.422,6.4,18,0.353,33,75.1,0.439,19.7,26.7,0.74,18.5,31.2,49.7,22.7,8.9,6.3,16.9,24.5,104.7
1997,NBA,New York Knicks,NYK,TRUE,82,19855,38.5,83.1,0.463,6.3,17.3,0.363,32.2,65.9,0.489,21.2,28.3,0.748,13,33.6,46.6,24.2,8.4,5,19.5,27.1,104.4
1997,NBA,Orlando Magic,ORL,TRUE,82,19855,38.8,88.9,0.437,7.8,22.7,0.341,31.1,66.2,0.47,20.2,27,0.746,14.7,30.4,45,23.1,9.5,5,17.1,22.5,105.6
1997,NBA,Philadelphia 76ers,PHI,FALSE,82,19780,38.2,87.2,0.438,5.5,17.3,0.319,32.7,70,0.468,22.6,31.2,0.725,16.1,30,46.1,21.6,8.7,5,18.3,22.1,104.6
1997,NBA,Phoenix Suns,PHO,TRUE,82,19855,40.8,87,0.469,6.8,18.5,0.369,33.9,68.4,0.496,21,27.6,0.761,11.9,30.8,42.7,26.8,8.6,4.2,15.3,22.4,109.3
1997,NBA,Portland Trail Blazers,POR,TRUE,82,19855,39.9,85.9,0.464,6.7,18.6,0.358,33.2,67.3,0.493,21.4,30.1,0.713,14.1,33.2,47.2,22.7,8.5,5.8,18,25.6,107.9
1997,NBA,Sacramento Kings,SAC,FALSE,82,19855,39.8,87.8,0.454,5.5,14,0.391,34.3,73.7,0.466,19.8,27.4,0.723,14.6,30.6,45.2,23.9,7.8,4.8,17.7,25.8,105
1997,NBA,San Antonio Spurs,SAS,FALSE,82,19730,39.4,89,0.442,5.3,16.4,0.32,34.1,72.6,0.47,19.3,26.9,0.719,15.3,29.7,45,23.1,9,6,17.3,24.6,103.3
1997,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,40.2,86.2,0.467,7.5,21.3,0.353,32.7,64.9,0.504,23.2,30.8,0.752,13.6,30.5,44.1,25.9,12.1,5.2,16.5,24.2,111.2
1997,NBA,Toronto Raptors,TOR,FALSE,82,19830,38.7,88.6,0.437,7.9,21.7,0.363,30.8,66.9,0.461,19.3,26.8,0.72,15.2,30.1,45.3,22.9,9.6,6.9,18,25.2,104.6
1997,NBA,Utah Jazz,UTA,TRUE,82,19830,42.1,83.6,0.504,4.5,12.1,0.37,37.6,71.4,0.526,25,32.5,0.769,12,32.4,44.3,29.6,10.1,5.6,16.9,26.6,113.6
1997,NBA,Vancouver Grizzlies,VAN,FALSE,82,19780,38.7,88.5,0.437,6.1,17.5,0.349,32.6,71,0.458,16.9,23.8,0.709,14,29.6,43.6,25.5,9,6.4,17.8,24.1,100.3
1997,NBA,Washington Bullets,WSB,TRUE,82,19855,42,87.4,0.48,4.3,13.1,0.331,37.7,74.3,0.507,18.3,25.9,0.707,13.2,31.7,44.9,25.1,9.3,5.3,16.9,23.8,106.6
1996,NBA,Atlanta Hawks,ATL,TRUE,82,19730,40.5,90.4,0.448,7.7,21.6,0.355,32.8,68.8,0.477,20.7,27.3,0.757,16,29.1,45.2,21.8,10.5,4.3,16.7,23.3,109.4
1996,NBA,Boston Celtics,BOS,FALSE,82,19905,39.6,87,0.456,6.8,18.2,0.371,32.9,68.8,0.478,20.4,28.6,0.714,13.2,30.4,43.6,22.4,8.2,5.1,16.3,25.6,106.4
1996,NBA,Charlotte Hornets,CHH,FALSE,82,19880,41,87.3,0.47,7.7,20,0.384,33.3,67.2,0.495,21.5,27.9,0.77,13,29.7,42.8,25.1,7.7,3.7,16.4,23.9,111.2
1996,NBA,Chicago Bulls,CHI,TRUE,82,19730,44,92,0.478,7.3,18,0.403,36.7,74,0.496,20,26.8,0.746,16.7,32.2,48.8,27.1,9.9,4.6,15.7,24.1,115.2
1996,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,40.6,88.2,0.46,8.8,23.3,0.377,31.8,64.9,0.49,19.9,26.1,0.763,12.7,30.2,43,26.7,9.9,5,15.8,24.8,109.9
1996,NBA,Dallas Mavericks,DAL,FALSE,82,19930,39.4,93.8,0.42,9.3,25.7,0.36,30.1,68,0.443,18,24.9,0.722,17.8,30,47.8,24.1,8.1,4.3,16,23.2,106.1
1996,NBA,Denver Nuggets,DEN,FALSE,82,19830,39.4,87.4,0.451,5.2,15.1,0.346,34.2,72.3,0.473,21.2,28.5,0.743,13.9,32.6,46.5,24.3,6.8,7.8,16.6,24.7,105.2
1996,NBA,Detroit Pistons,DET,TRUE,82,19830,38.8,84.5,0.459,7.5,18.6,0.404,31.3,65.8,0.475,22.9,30.4,0.751,12.2,33.7,45.9,22.2,7,4.9,16.8,26.9,107.9
1996,NBA,Golden State Warriors,GSW,FALSE,82,19755,39.7,87.1,0.456,5.8,15.6,0.373,33.9,71.5,0.474,23.1,30.4,0.759,15.3,29.7,45,24.6,9.2,6.1,17.5,23.9,108.4
1996,NBA,Houston Rockets,HOU,TRUE,82,19805,40,86.3,0.464,8.3,22.9,0.362,31.7,63.4,0.501,20.9,27.4,0.765,11.9,31.9,43.9,25.8,8.4,6.2,16.2,22.8,109.3
1996,NBA,Indiana Pacers,IND,TRUE,82,19755,40.5,84.4,0.48,4.9,13.2,0.373,35.6,71.2,0.5,24.8,32.9,0.755,13.7,30.8,44.5,26.1,7.9,4.4,18.2,27.6,110.8
1996,NBA,Los Angeles Clippers,LAC,FALSE,82,19730,40.8,86.4,0.472,6.6,17.9,0.37,34.2,68.5,0.499,18.2,25.9,0.702,12.8,28.6,41.4,21.8,9.2,5.4,17.7,26.2,106.5
1996,NBA,Los Angeles Lakers,LAL,TRUE,82,19680,42.5,88.5,0.48,6.3,17.9,0.351,36.2,70.6,0.512,20.2,27,0.746,13.1,30.4,43.5,27.5,9.5,6.8,15.4,22.5,111.4
1996,NBA,Miami Heat,MIA,TRUE,82,19780,38.6,84.5,0.457,7.4,19.4,0.379,31.3,65.1,0.481,20.7,29.1,0.71,13.3,33.2,46.5,23.3,7.6,5.8,18.6,28.7,105.3
1996,NBA,Milwaukee Bucks,MIL,FALSE,82,19730,40.9,87.5,0.467,4.8,14.2,0.338,36.1,73.3,0.493,19,25.8,0.738,13.1,29.2,42.3,23.7,7.8,4.1,17.5,26.2,105.6
1996,NBA,Minnesota Timberwolves,MIN,FALSE,82,19780,38.6,84.1,0.459,3.6,11.1,0.326,35,73,0.479,23.3,30,0.777,12.8,29.5,42.2,24.2,8.4,6.2,18.5,25.9,104.1
1996,NBA,New Jersey Nets,NJN,FALSE,82,19905,38.2,89.5,0.427,3.3,9.9,0.335,34.9,79.6,0.438,22.2,29.8,0.745,17.9,33.2,51.1,23.2,8.3,7.6,18.2,24.9,101.9
1996,NBA,New York Knicks,NYK,TRUE,82,19830,39.9,84.9,0.471,6.5,17.1,0.377,33.5,67.8,0.494,19.7,26,0.757,11,32.6,43.6,24.2,8.6,5,16.9,24.8,106
1996,NBA,Orlando Magic,ORL,TRUE,82,19855,42.2,87.4,0.482,8.2,21.7,0.378,34,65.8,0.517,20.3,29.4,0.691,12.7,31.6,44.3,27.4,8.7,5.3,15.3,22.5,112.9
1996,NBA,Philadelphia 76ers,PHI,FALSE,82,19730,36.9,84.7,0.436,6.5,19,0.342,30.4,65.7,0.463,21.9,29.9,0.734,13.6,28.5,42.1,21.5,8.5,5.5,18.7,23.4,102.2
1996,NBA,Phoenix Suns,PHO,TRUE,82,19955,40.8,86.1,0.473,4.2,12.7,0.332,36.5,73.4,0.498,24.6,31.9,0.771,13,32.3,45.3,25.8,8,4.3,15.6,22.9,110.3
1996,NBA,Portland Trail Blazers,POR,TRUE,82,19905,39.9,87.1,0.458,6.2,17.7,0.353,33.6,69.4,0.485,20,30.2,0.662,15.1,33.6,48.7,22.9,7.7,5.4,17.9,24.2,106
1996,NBA,Sacramento Kings,SAC,TRUE,82,19755,38.6,84.5,0.457,6,15.5,0.387,32.6,68.9,0.473,22.9,31.3,0.731,14.5,30.5,45,23.8,8.4,5.7,18.8,27.7,106.2
1996,NBA,San Antonio Spurs,SAS,TRUE,82,19780,40.9,85.8,0.477,6.7,17.2,0.392,34.2,68.7,0.498,21.6,29.4,0.736,12.2,33.6,45.8,26.6,8.4,7,15.5,23.7,110.2
1996,NBA,Seattle SuperSonics,SEA,TRUE,82,19880,39.5,82.3,0.48,7.5,20.5,0.364,32.1,61.8,0.519,23.7,31.2,0.76,12.3,31.5,43.8,25.7,11.3,5.1,18.5,25.3,110.3
1996,NBA,Toronto Raptors,TOR,FALSE,82,19830,40,85.7,0.467,5.4,15.2,0.354,34.7,70.5,0.492,18.3,25.4,0.723,13.9,28.7,42.6,25,9.7,6.4,20,25.8,103.8
1996,NBA,Utah Jazz,UTA,TRUE,82,19780,42.2,86.5,0.488,5.1,13.7,0.372,37.1,72.9,0.509,23.9,31,0.768,13.4,32,45.4,28.8,9,5.6,16.4,27.6,113.3
1996,NBA,Vancouver Grizzlies,VAN,FALSE,82,19880,36.8,86,0.428,4.9,15,0.329,31.8,71,0.448,19.2,26.5,0.724,12.7,28.8,41.5,22.6,9.7,4.4,17.9,24.6,97.6
1996,NBA,Washington Bullets,WSB,FALSE,82,19805,41.4,85.5,0.484,6.4,15.7,0.407,35,69.9,0.501,19.5,26.8,0.728,12,30.1,42.1,23.5,7.7,6.5,17.2,25.6,108.7
1995,NBA,Atlanta Hawks,ATL,TRUE,82,19855,40.2,89.9,0.447,7.3,21.3,0.341,32.9,68.6,0.48,19,26.2,0.724,14.9,30.6,45.4,23.6,9.9,5.5,16.4,24.3,106.6
1995,NBA,Boston Celtics,BOS,TRUE,82,19805,41,88.2,0.464,4.7,12.7,0.368,36.3,75.6,0.48,22,29.2,0.753,14.9,29.9,44.8,23,7.9,4.7,16.8,25.5,108.6
1995,NBA,Charlotte Hornets,CHH,TRUE,82,19805,40.5,85.6,0.474,7.4,18.7,0.397,33.1,66.8,0.495,21.1,27.1,0.777,11.1,31.8,42.9,27.5,8.2,5.3,16.3,22.4,109.6
1995,NBA,Chicago Bulls,CHI,TRUE,82,19830,42,88.2,0.476,5.8,15.6,0.373,36.1,72.6,0.498,19.7,27.2,0.726,14.5,30.2,44.7,25.9,10.5,4.6,17.1,25.8,109.5
1995,NBA,Cleveland Cavaliers,CLE,TRUE,82,19930,39.1,88.8,0.441,5.7,14.7,0.385,33.5,74.2,0.452,21.4,28.1,0.76,14.8,31.8,46.6,23.7,8.9,5,16.7,24.1,105.3
1995,NBA,Dallas Mavericks,DAL,FALSE,82,19930,41,93.4,0.44,4.9,15.3,0.322,36.1,78.1,0.463,20.6,28.1,0.734,19.3,30.9,50.2,24.7,7.4,4.4,17.1,23,107.6
1995,NBA,Denver Nuggets,DEN,TRUE,82,19980,40.7,84.9,0.479,5.4,15.2,0.356,35.3,69.6,0.507,22.3,30.3,0.738,13.7,31.5,45.2,24.1,8.7,7.7,18.1,27.1,109.1
1995,NBA,Detroit Pistons,DET,FALSE,82,19730,39.9,86.6,0.461,6.4,18.2,0.354,33.5,68.4,0.49,18.8,25.3,0.741,12.5,28.8,41.3,24.4,9.2,5.5,17.2,28.1,105.1
1995,NBA,Golden State Warriors,GSW,FALSE,82,19905,39.6,84.6,0.468,6.7,19.7,0.341,32.9,64.9,0.507,20.8,29.5,0.704,13.6,29.2,42.8,24.8,8,4.8,18.4,22.2,106.7
1995,NBA,Houston Rockets,HOU,TRUE,82,19730,40.8,85,0.48,8.3,22.7,0.368,32.5,62.3,0.521,19.7,26.3,0.749,11.4,31.5,42.9,26.6,9.3,6.6,17.1,22.1,109.7
1995,NBA,Indiana Pacers,IND,TRUE,82,19780,40.2,84.2,0.477,5,13.3,0.38,35.2,70.9,0.496,24.2,32.2,0.751,14.2,30.9,45,25.3,9.5,4.9,18.1,26.1,109.6
1995,NBA,Los Angeles Clippers,LAC,FALSE,82,19880,39.2,88.2,0.444,4.2,13.5,0.315,34.9,74.7,0.468,18.9,26.6,0.71,13.6,26.6,40.2,23.1,10.1,5.6,17.1,27.5,101.5
1995,NBA,Los Angeles Lakers,LAL,TRUE,82,19905,41.6,89.8,0.463,6.7,18.9,0.352,34.9,70.9,0.493,19.3,26.2,0.735,14.3,29.3,43.6,26.3,9.5,7.1,15.7,24.5,109.1
1995,NBA,Miami Heat,MIA,FALSE,82,19805,41,87.9,0.467,5.7,15.4,0.369,35.3,72.5,0.487,20.5,27.8,0.736,14.2,29.6,43.9,23.2,8.6,3.9,16.8,26.1,108.2
1995,NBA,Milwaukee Bucks,MIL,FALSE,82,19855,39.4,85.9,0.459,6.4,17.6,0.366,33,68.3,0.483,21,29.5,0.712,13.9,28.5,42.4,22.6,8.8,4.7,18.2,24.2,106.2
1995,NBA,Minnesota Timberwolves,MIN,FALSE,82,19780,37.1,82.6,0.449,4.2,13.5,0.313,32.9,69.1,0.475,24.2,31.3,0.775,11.7,27.8,39.5,23.6,8.1,5.3,18.6,27.5,102.6
1995,NBA,New Jersey Nets,NJN,FALSE,82,19880,38.5,88.2,0.436,5.4,17,0.319,33,71.2,0.464,22.9,30.2,0.759,15.9,33.6,49.5,24.7,7.1,7.2,17,24.1,105.2
1995,NBA,New York Knicks,NYK,TRUE,82,19780,39.7,85.1,0.467,7.1,19.2,0.368,32.7,65.9,0.496,20.7,28.1,0.734,12.4,32.9,45.3,27.4,7.9,5.2,17.4,28,107.2
1995,NBA,Orlando Magic,ORL,TRUE,82,19930,43.8,87.4,0.502,6.6,17.9,0.37,37.2,69.5,0.535,20.9,31.2,0.669,14.5,31.1,45.7,28.9,8.5,6.2,16.4,21.9,115.1
1995,NBA,Philadelphia 76ers,PHI,FALSE,82,19805,39.3,87.6,0.448,4.7,12.5,0.379,34.5,75.1,0.46,20.9,28.3,0.737,14.7,29.7,44.4,20.9,8.6,7.7,18,24.4,104.1
1995,NBA,Phoenix Suns,PHO,TRUE,82,19830,42.3,87.9,0.482,7.4,20,0.369,35,67.9,0.515,22.4,29.7,0.756,13,30.3,43.3,27.7,8.7,3.9,14.7,23.2,114.5
1995,NBA,Portland Trail Blazers,POR,TRUE,82,19705,41.8,92.6,0.451,6,16.4,0.365,35.8,76.2,0.469,20.2,29,0.697,17.6,31.7,49.3,24,8.7,6.1,15.7,26.3,109.7
1995,NBA,Sacramento Kings,SAC,FALSE,82,19855,39.6,84.6,0.468,4.7,13.6,0.346,34.9,71,0.491,21.6,30.3,0.711,14,30.4,44.5,23.9,8.5,6,19,26.7,105.5
1995,NBA,San Antonio Spurs,SAS,TRUE,82,19855,41.3,85.4,0.484,5.5,14.8,0.375,35.8,70.6,0.507,23.5,31.8,0.738,13.1,34,47.1,24.5,8.4,5.8,15.9,23.9,111.7
1995,NBA,Seattle SuperSonics,SEA,TRUE,82,19830,42,85.5,0.491,6.2,16.5,0.376,35.7,68.9,0.519,24.6,32.5,0.758,13.5,29.6,43.2,26.8,11.6,5,16.4,26.2,114.8
1995,NBA,Utah Jazz,UTA,TRUE,82,19780,42.5,83,0.512,3.9,10.5,0.376,38.5,72.5,0.531,25.4,32.5,0.781,11.4,31.6,43,29.6,9.9,5.1,16.9,26.8,114.3
1995,NBA,Washington Bullets,WSB,FALSE,82,19855,40.6,88.2,0.46,5.5,16.2,0.343,35.1,72.1,0.487,18.6,25.7,0.724,13.4,28.4,41.7,22.4,8.3,5.2,16.6,24.9,105.4
1994,NBA,Atlanta Hawks,ATL,TRUE,82,19755,41.9,90.7,0.461,3.5,10.7,0.323,38.4,80,0.48,20.1,26.7,0.752,16.1,31.2,47.4,26.5,11.8,5.8,16.1,20.9,107.2
1994,NBA,Boston Celtics,BOS,FALSE,82,19905,42,89,0.472,1.7,6,0.289,40.3,83,0.486,18.4,25.3,0.73,13.1,30,43.1,24.3,8.5,5.5,15.7,23.3,104.2
1994,NBA,Charlotte Hornets,CHH,FALSE,82,19830,42,88.1,0.476,4.2,11.4,0.367,37.8,76.7,0.493,20.3,26.5,0.764,12.6,30.7,43.4,27.5,9,4.9,15.7,21.7,108.4
1994,NBA,Chicago Bulls,CHI,TRUE,82,19780,42.8,90,0.476,3.1,8.7,0.354,39.8,81.3,0.489,17.3,24.5,0.705,15.1,31.6,46.7,27.8,9.8,4.7,17.2,23.1,106.1
1994,NBA,Cleveland Cavaliers,CLE,TRUE,82,19855,41.3,88.8,0.465,3.9,10.7,0.362,37.4,78,0.48,22.9,29.7,0.77,14.4,31,45.4,27,9.3,5.6,15,22.4,109.4
1994,NBA,Dallas Mavericks,DAL,FALSE,82,19730,39.3,91,0.432,3.1,10,0.312,36.2,81.1,0.447,18.7,25,0.747,16.4,27.7,44,21,9.9,3.8,17.9,25.8,100.4
1994,NBA,Denver Nuggets,DEN,TRUE,82,19755,39.9,85.7,0.465,2.1,7.5,0.285,37.7,78.1,0.483,22,30.6,0.718,14,32.3,46.3,22.3,8.6,8.7,18,24.3,103.9
1994,NBA,Detroit Pistons,DET,FALSE,82,19730,40.9,90.6,0.452,4.6,13.4,0.344,36.3,77.2,0.47,16.2,22.2,0.731,13.3,30,43.2,22.8,7.8,4,16,25,102.7
1994,NBA,Golden State Warriors,GSW,TRUE,82,19780,43,87.5,0.492,3.6,10.5,0.339,39.4,77,0.512,18.7,28.2,0.664,14.5,29.3,43.8,26.9,9.8,6.3,17.5,21.9,108.3
1994,NBA,Houston Rockets,HOU,TRUE,82,19780,40.8,86,0.475,5.5,16.4,0.334,35.4,69.6,0.508,18.8,25.3,0.743,11.8,33.5,45.3,26.7,9.2,6.2,17.1,21,105.9
1994,NBA,Indiana Pacers,IND,TRUE,82,19755,41.2,84.9,0.486,2.4,6.5,0.368,38.9,78.4,0.496,22.9,31.1,0.738,14.7,31.4,46.1,26.8,9.2,6,18.8,25.7,107.8
1994,NBA,Los Angeles Clippers,LAC,FALSE,82,19780,40.7,87.3,0.467,3.1,10.1,0.303,37.7,77.1,0.488,18.4,25.9,0.709,13.6,29.4,43,26.4,9.8,5.1,18,21.6,102.9
1994,NBA,Los Angeles Lakers,LAL,FALSE,82,19755,41.9,93.1,0.45,3.1,10.2,0.3,38.8,82.9,0.468,17.9,25,0.717,16,28.1,44.1,25.2,9.6,5.9,15.2,23.9,104.8
1994,NBA,Miami Heat,MIA,TRUE,82,19805,41.3,89.1,0.464,4.4,12.9,0.338,37,76.2,0.485,22.5,28.7,0.785,16,31.1,47.1,24,8.3,4.8,17,26.2,109.5
1994,NBA,Milwaukee Bucks,MIL,FALSE,82,19705,39.2,87.7,0.447,4.3,13.1,0.325,35,74.6,0.469,19.7,28.1,0.702,14.5,27.8,42.3,25.1,10.3,5.2,17.3,23.5,102.5
1994,NBA,Minnesota Timberwolves,MIN,FALSE,82,19730,38.4,84,0.457,2.4,7.2,0.329,36,76.8,0.469,22.8,29.6,0.772,12.7,30.1,42.8,25.3,7.7,5.7,19,25.9,101.9
1994,NBA,New Jersey Nets,NJN,TRUE,82,19830,40.1,90.1,0.445,2.8,8.7,0.327,37.3,81.5,0.458,24.1,31.6,0.762,16.5,32.4,48.8,24.1,8.8,7.3,15.2,21.4,107.2
1994,NBA,New York Knicks,NYK,TRUE,82,19755,40.5,88.1,0.46,4.1,11.9,0.348,36.4,76.3,0.477,20.5,27.4,0.746,15.4,33.3,48.6,27,9.8,5,17.8,26.2,105.7
1994,NBA,Orlando Magic,ORL,TRUE,82,19730,42.7,88,0.485,5,14.5,0.347,37.7,73.4,0.513,20.3,30,0.678,15,30.1,45.2,26.5,8.7,5.8,17,21.9,110.8
1994,NBA,Philadelphia 76ers,PHI,FALSE,82,19805,39.3,86.4,0.455,4,11.9,0.338,35.3,74.4,0.474,19.1,26.8,0.714,12.8,30.3,43.1,23.1,8.4,6.6,17.3,18.8,101.7
1994,NBA,Phoenix Suns,PHO,TRUE,82,19705,43.2,89.1,0.484,4.3,13.1,0.33,38.8,76,0.511,21.1,29,0.728,15.4,30.9,46.2,28.5,9.4,5.8,16.4,20.6,111.7
1994,NBA,Portland Trail Blazers,POR,TRUE,82,19755,41.5,91.3,0.454,3.3,9.5,0.353,38.1,81.9,0.466,21.9,29.5,0.743,16,30.2,46.3,25.5,9.1,5,14.9,22.5,108.1
1994,NBA,Sacramento Kings,SAC,FALSE,82,19755,39.6,87.6,0.452,3.2,9.1,0.353,36.4,78.5,0.464,20.9,28.6,0.731,14,29.3,43.3,25.3,8.3,4.4,16.6,24.7,103.3
1994,NBA,San Antonio Spurs,SAS,TRUE,82,19780,42.8,90,0.475,3.4,9.6,0.349,39.4,80.4,0.49,21.5,29,0.742,16,35,51,25.5,7.6,6.1,16.1,22.4,110.4
1994,NBA,Seattle SuperSonics,SEA,TRUE,82,19730,42.7,88.2,0.484,3.1,9.2,0.335,39.6,79,0.501,22.6,30.4,0.745,14.7,28.6,43.2,27,13.5,4.7,16.1,24.5,111.1
1994,NBA,Utah Jazz,UTA,TRUE,82,19830,41.7,87.4,0.477,2.3,7.3,0.32,39.3,80.2,0.491,22.9,30.9,0.74,13.8,31,44.8,28.3,9.8,4.7,15.5,25.8,108.6
1994,NBA,Washington Bullets,WSB,FALSE,82,19705,40.6,86.7,0.468,2.8,9.5,0.297,37.8,77.3,0.489,20.6,27.5,0.748,13.6,27.8,41.4,23.2,8.9,4.1,17.8,21.8,104.5
1993,NBA,Atlanta Hawks,ATL,TRUE,82,19830,42.1,90.2,0.466,4.7,13.3,0.355,37.3,76.9,0.486,20.4,27.5,0.742,16,29.1,45.1,25.9,10,3.4,16.6,22.4,109.3
1993,NBA,Boston Celtics,BOS,TRUE,82,19780,44.1,90.7,0.487,1.4,4.9,0.287,42.7,85.8,0.498,19,24.4,0.777,13.8,31.1,44.9,25.6,8.3,5.9,15,23.8,108.7
1993,NBA,Charlotte Hornets,CHH,TRUE,82,19755,42.6,87.4,0.487,2.1,6.5,0.326,40.5,80.9,0.5,22.2,28.8,0.771,13.3,30.4,43.7,26.2,7.7,5.7,16.1,21.7,109.5
1993,NBA,Chicago Bulls,CHI,TRUE,82,19830,45.5,94.3,0.482,3.2,8.8,0.365,42.3,85.5,0.494,18.7,25.5,0.733,16.9,29.9,46.8,27.9,10.2,5.4,14.4,23.6,112.9
1993,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,43.7,87.9,0.497,3.6,9.5,0.381,40.1,78.4,0.511,21.7,27,0.802,11.9,31.9,43.7,30,7.9,6.8,14.3,20.2,112.7
1993,NBA,Dallas Mavericks,DAL,FALSE,82,19730,38.7,88.9,0.435,3.5,10.2,0.338,35.2,78.6,0.448,18.7,26.5,0.705,15.1,27.7,42.8,20.6,7.9,4.3,17.8,28.1,99.5
1993,NBA,Denver Nuggets,DEN,FALSE,82,19830,40.6,88.3,0.46,1.7,5.5,0.304,39,82.8,0.471,21.6,28.6,0.756,15.4,31.1,46.4,21,7.9,6.9,17.1,24.7,104.6
1993,NBA,Detroit Pistons,DET,FALSE,82,19780,42.5,93.8,0.453,3.8,11.8,0.322,38.7,82,0.472,18.6,25.5,0.729,16.8,30.1,46.9,25.3,7.5,3.2,15,22.7,107.4
1993,NBA,Golden State Warriors,GSW,FALSE,82,19905,42.1,87.4,0.482,3.6,10.3,0.35,38.5,77,0.499,21.4,29.9,0.717,14.8,28.9,43.6,24.3,8.4,4.6,17.6,24.9,109.2
1993,NBA,Houston Rockets,HOU,TRUE,82,19780,42.2,86.7,0.486,5,13.8,0.361,37.2,72.9,0.51,20.4,26.9,0.758,12.7,32.5,45.2,27.2,8.8,7,16.6,21.8,109.6
1993,NBA,Indiana Pacers,IND,TRUE,82,19755,42.7,88.9,0.48,3.3,10,0.326,39.4,78.9,0.5,23.3,30.4,0.766,15.4,31.1,46.5,27.1,7.8,5.1,15.9,25.9,111.9
